index,coefficient
0,0.007513429993859608
1,0.010270702371281666
2,0.0075134299938596095
3,-1.4281744009462565
4,0.5603418270993729
5,1
6,-0.03910227286724643
7,0.9999999999999999
8,-1.423810153950621
9,0.821376107639469
